Pressure,Temperature,Phase,Author,Starting material,Heating time,Pressure scale,EoS,Pressure medium,Notes,,,,,,,,,
83.51648352,2061.946903,CaCl2-like,Ono (2002),Synthetic powdered quartz-type SiO38,0.5 - 1.5 h,Pt,Holmes (1989),No pressure medium,,,,,,,,,,
90.43956044,2123.893805,CaCl2-like,Ono (2002),Synthetic powdered quartz-type SiO39,0.5 - 1.5 h,Pt,Holmes (1989),No pressure medium,,,,,,,,,,
90.21978022,2141.59292,CaCl2-like,Ono (2002),Synthetic powdered quartz-type SiO40,0.5 - 1.5 h,Pt,Holmes (1989),No pressure medium,,,,,,,,,,
91.75824176,2030.973451,CaCl2-like,Ono (2002),Synthetic powdered quartz-type SiO41,0.5 - 1.5 h,Pt,Holmes (1989),No pressure medium,,,,,,,,,,
91.64835165,1977.876106,CaCl2-like,Ono (2002),Synthetic powdered quartz-type SiO42,0.5 - 1.5 h,Pt,Holmes (1989),No pressure medium,,,,,,,,,,
45.4,2311,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,Heating time isn't noted exactly but a figure shows that it s around 50-60 min,,,,,,,,,
43.98,2037,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.45,1944,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.46,2129,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.21,2075,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.14,2070,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.62,1790,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.76,1816,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.84,1819,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.22,1694,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.09,1659,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.13,1676,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.59,1575,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.44,1534,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.6,1563,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.06,1451,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.89,1419,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.99,1428,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.96,1420,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.79,1387,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.31,1287,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.17,1259,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.93,2166,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.72,2128,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.17,2000,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.1,1986,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.04,1976,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.07,1981,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.04,1977,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.25,2035,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
31.33,2042,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
30.66,1891,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
30.59,1870,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
29.94,1713,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
29.81,1697,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
29.23,1553,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
29.15,1531,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
29.12,1522,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
29.15,1520,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
29.15,1520,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
28.5,1372,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
28.54,1378,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
28.5,1362,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
28.54,1368,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
28.52,1366,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
28.54,1369,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
28.51,1363,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
46.77,2445,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
46.31,2341,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.74,2255,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
46.69,2418,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.59,2201,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.2,2148,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.88,2257,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.64,2219,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.74,2245,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.26,2124,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.87,2066,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.27,2145,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.33,1964,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.76,1835,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.07,1904,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.12,1726,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.25,1730,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.38,1748,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.01,1685,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.9,1664,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.32,1538,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.37,1538,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.84,1437,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.46,1346,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.99,1254,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
21.26,2051,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.81,1938,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.95,1966,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.87,1962,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.92,1971,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
19.81,1705,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.3,1815,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.44,1849,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.42,1837,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.74,1927,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.85,1949,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.73,1917,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
19.79,1685,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
19.78,1690,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
19.74,1673,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.99,1484,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.93,1472,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
19.04,1457,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.87,1435,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.12,1247,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.15,1254,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.97,1988,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.89,1976,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
18.3,1826,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
17.76,1692,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
17.24,1576,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
16.75,1457,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
16.85,1472,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
16.81,1463,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
16.57,1406,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
16.58,1406,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
16.31,1336,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
21.52,1836,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
20.66,1596,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
19.91,1406,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
24.71,2009,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
24.23,1854,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
23.24,1652,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
22.4,1456,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.52,2210,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.64,2054,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
39.74,1856,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
39.15,1735,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
38.7,1641,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
37.96,1479,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
41.5,2158,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.88,2038,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
40.31,1934,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
39.34,1714,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
38.51,1545,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.6,2095,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.49,2043,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.49,2042,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.68,1857,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.01,1711,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.55,1596,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
42.06,1480,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.99,2003,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.6,1928,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
45.07,1794,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.82,1736,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
44.23,1593,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
43.8,1502,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
36.21,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
24.55,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
36.92,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
14.82,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
12.55,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
16.06,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
17.95,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
33.21,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
33.48,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
37.5,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
38.91,300,Stishovite,Pigott (2015),SiO2,1 h,MgO ,Speziale (2001),MgO powder,,,,,,,,,,
14.48979592,602.8571429,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
15.71428571,900,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
16.73469388,1200,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
18.7755102,1300,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
17.95918367,1500,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
28.36734694,1200,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
27.34693878,900,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
26.12244898,600,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
34.28571429,600,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
35.30612245,900,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
36.32653061,1200,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
43.06122449,1200,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
42.24489796,900,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
41.63265306,600,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
46.93877551,600,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
47.75510204,900,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
48.57142857,1200,Stishovite,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
55.71428571,600,Mix (Stishovite + CaCl2-like),Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
56.73469388,900,Mix (Stishovite + CaCl2-like),Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
57.34693878,1200,Mix (Stishovite + CaCl2-like),Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
63.06122449,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
68.16326531,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
76.32653061,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
84.89795918,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
90.20408163,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
96.12244898,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
101.8367347,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
105.7142857,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
109.5918367,600,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
63.67346939,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
68.7755102,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
76.93877551,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
84.48979592,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
90,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
96.32653061,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
101.8367347,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
105.7142857,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
108.9795918,900,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
106.122449,1200,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
69.3877551,1200,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
63.87755102,1200,CaCl2-like,Yamazaki (2014),Stishovite (sintered),Unknown,Au,Tsuchiya (2003),Cr-doped MgO,,,,,,,,,,
19.32,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",A heating cycle started at the highest temperature and gradually cooled with 200 K at each measurement,,,,,,,,,
18.9,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder","The XRD measurements were taken for ~ 30 min, but the heating time to the highest temp is not known per se",,,,,,,,,
18.5,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder","""the transition from stishovite to CaCl2-type phase was not observed",,,,,,,,,
17.9,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder","in the present energy dispersive XRD measurements, probably because the temperatures where the boundary was",,,,,,,,,
17.5,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",crossed were too low for the reaction to occur on the timescale of the experiment,,,,,,,,,
16.85,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
25.6,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
25.02,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
24.6,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
24.1,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
23.4,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
23.05,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
30.9,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
30.3,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
29.98,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
29.5,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
